Measure Mode: process_time_time
Thread ID: 70198652961280
Fiber ID: 70198652682660
Total: 0.031933
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#length
  0.02      0.020     0.000     0.000     0.020        1   AbstractController::Base#process_action
  0.02      0.031     0.000     0.000     0.031        1   BrowsingTest#test_homepage
  0.02      0.000     0.000     0.000     0.000        1   Arel::Collectors::PlainString#value
  0.02      0.000     0.000     0.000     0.000        1   WillPaginate::PerPage#per_page
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#simulator
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#commit_session?
  0.02      0.000     0.000     0.000     0.000        2   Rack::Request#reject_trusted_ip_addresses
  0.02      0.000     0.000     0.000     0.000        3   Hash#reverse_merge!
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::StringInquirer#method_missing
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#extending_values=
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session::Options>#set
  0.02      0.000     0.000     0.000     0.000        1   Arel::Nodes::Binary#initialize
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#xml_http_request?
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit_value=
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#bind_values
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#collapse_wheres
  0.02      0.000     0.000     0.000     0.000        3   Hash#==
  0.02      0.000     0.000     0.000     0.000        2   Hash#extract!
  0.02      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#set
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::SpawnMethods#merge
  0.02      0.000     0.000     0.000     0.000        1   <Module::Arel>#sql
  0.02      0.000     0.000     0.000     0.000        1   URI::Generic#userinfo
  0.02      0.000     0.000     0.000     0.000        1   Set#each
  0.02      0.000     0.000     0.000     0.000        1   <Class::PostsController>#_wrapper_options
  0.02      0.000     0.000     0.000     0.000        1   Array#uniq!
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#group_values
  0.02      0.000     0.000     0.000     0.000        1   Arel::SelectManager#skip
  0.02      0.000     0.000     0.000     0.000        1   String#bytesize
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Delegation#connection
  0.02      0.000     0.000     0.000     0.000        1   #<Class:0x007fb0cbaadb78>#parse
  0.02      0.000     0.000     0.000     0.000        1   Rack::Utils::HeaderHash#each
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#having_values
  0.02      0.000     0.000     0.000     0.000        2   Hash#default_proc
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#GET
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::ViewPaths#view_paths=
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::MiddlewareStack#each
  0.02      0.000     0.000     0.000     0.000        1   <Class::PostsController>#middleware_stack
  0.02      0.000     0.000     0.000     0.000        2   Hash#regular_writer
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#compiled_filter
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::RackBody#close
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#where_values
  0.02      0.000     0.000     0.000     0.000        1   Float#ceil
  0.02      0.000     0.000     0.000     0.000        1   StringIO#flush
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#abort
  0.02      0.000     0.000     0.000     0.000        2   <Class::Encoding>#find
  0.02      0.021     0.000     0.000     0.021        1   AbstractController::Callbacks#process_action
  0.02      0.000     0.000     0.000     0.000        1   <Class::ApplicationController>#_process_action_callbacks
  0.02      0.000     0.000     0.000     0.000        3   Hash#keep_if
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Parameters#path_parameters=
  0.02      0.000     0.000     0.000     0.000        1   Arel::Collectors::PlainString#initialize
  0.02      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#find_template
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#merge
  0.02      0.000     0.000     0.000     0.000        2   Symbol#slice
  0.02      0.000     0.000     0.000     0.000        4   Struct#initialize
  0.02      0.000     0.000     0.000     0.000        2   Symbol#length
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#current_session_id
  0.02      0.000     0.000     0.000     0.000        2   Float#to_f
  0.02      0.000     0.000     0.000     0.000        3   Array#reverse
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Rendering#view_context_class
  0.02      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#setup_subscriptions
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern#offsets
  0.02      0.000     0.000     0.000     0.000        1   String#encoding
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Callbacks>#_call_callbacks
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#get_cookie
  0.02      0.000     0.000     0.000     0.000        2   Rack::Request#ssl?
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#to_a
  0.02      0.000     0.000     0.000     0.000        2   Hash#values_at
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::LegacyKeyGenerator#generate_key
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#lock_value
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::MessageVerifier#initialize
  0.02      0.000     0.000     0.000     0.000        1   Rails::Application#env_config
  0.02      0.000     0.000     0.000     0.000        1   Enumerable#each_with_index
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Session#build_full_uri
  0.02      0.000     0.000     0.000     0.000        5   Kernel#object_id
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Cookies#cookies
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionPool#connected?
  0.02      0.000     0.000     0.000     0.000        2   Object#blank?
  0.02      0.000     0.000     0.000     0.000        1   Mime::Type#==
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::MimeNegotiation#negotiate_mime
  0.02      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::DetailsCache#_set_detail
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Routes#partitioned_routes
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#partitioned_routes
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Collector#js
  0.02      0.001     0.000     0.000     0.001        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Querying#limit
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Routes#simulator
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Routes#ast
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Scoping::ScopeRegistry>#value_for
  0.02      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector#initialize
  0.02      0.000     0.000     0.000     0.000        1   Array#replace
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#query=
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::Delegation::ClassMethods#relation_class_for
  0.02      0.000     0.000     0.000     0.000        1   Integer#round
  0.02      0.027     0.000     0.000     0.027        1   Rack::Session::Abstract::ID#call
  0.02      0.000     0.000     0.000     0.000        1   Rack::ETag#skip_caching?
  0.02      0.000     0.000     0.000     0.000        1   #<Module:0x007fb0cc4b24e8>#protect_against_forgery?
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#default_env
  0.02      0.000     0.000     0.000     0.000        3   Hash#extractable_options?
  0.02      0.018     0.000     0.000     0.018        1   ActionController::Rendering#render_to_body
  0.02      0.000     0.000     0.000     0.000        1   ActionController::MimeResponds::Collector::VariantCollector#variant
  0.02      0.000     0.000     0.000     0.000        2   Rack::MockSession#last_request
  0.02      0.000     0.000     0.000     0.000        2   Thread::ConditionVariable#broadcast
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_layout
  0.02      0.000     0.000     0.000     0.000        3   <Class::ActiveSupport::Callbacks::Filters::Environment>#new
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ScopeRegistry#value_for
  0.02      0.000     0.000     0.000     0.000        3   ActionView::Template#compile!
  0.02      0.000     0.000     0.000     0.000        6   Kernel#instance_variable_get
  0.02      0.000     0.000     0.000     0.000        3   URI::Generic#fragment=
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Rendering::ClassMethods#view_context_class
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#from_value
  0.02      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#compute_tags
  0.02      0.000     0.000     0.000     0.000        1   Hash#eql?
  0.02      0.000     0.000     0.000     0.000        1   Rack::Utils#bytesize
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#locked?
  0.02      0.000     0.000     0.000     0.000        1   Rack::ConditionalGet#fresh?
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#joins_values
  0.02      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#session_exists?
  0.02      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#collection_from_options
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Cache::Response#handle_conditional_get!
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::CookieStore#extract_session_id
  0.02      0.000     0.000     0.000     0.000        1   StringIO#string
  0.02      0.000     0.000     0.000     0.000        2   Fixnum#zero?
  0.02      0.000     0.000     0.000     0.000        2   #<Class:0x007fb0cbb06340>#relation
  0.02      0.000     0.000     0.000     0.000        2   AbstractController::Rendering#_process_format
  0.02      0.000     0.000     0.000     0.000        1   Digest::Instance#hexdigest
  0.02      0.000     0.000     0.000     0.000        1   Kernel#method
  0.02      0.000     0.000     0.000     0.000        1   Method#owner
  0.02      0.000     0.000     0.000     0.000        1   AbstractController::Rendering#_process_options
  0.02      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::ConnectionHandler#connection_pool_list
  0.02      0.000     0.000     0.000     0.000        1   StringIO#rewind
  0.02      0.000     0.000     0.000     0.000        2   ThreadSafe::NonConcurrentCacheBackend#each_pair
  0.02      0.000     0.000     0.000     0.000        1   WillPaginate::Collection#total_entries=
  0.02      0.000     0.000     0.000     0.000        2   Rails::Engine#routes
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Rendering#_normalize_text
  0.02      0.000     0.000     0.000     0.000        1   Rack::MockResponse#body
  0.02      0.000     0.000     0.000     0.000        1   Integer#to_int
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SerializedCookieJars#digest
  0.02      0.000     0.000     0.000     0.000        1   StringScanner#initialize
  0.02      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout#subscribe
  0.02      0.000     0.000     0.000     0.000        3   #<Module:0x007fb0cb9f5028>#block_given?
  0.02      0.000     0.000     0.000     0.000        3   Logger#debug?
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#select_values
  0.02      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#reset_template_assertion
  0.02      0.000     0.000     0.000     0.000        2   ActionDispatch::Request::Session#options
  0.02      0.000     0.000     0.000     0.000        6  *Rack::BodyProxy#each
  0.02      0.000     0.000     0.000     0.000        1   ActionView::Layouts#action_has_layout?
  0.02      0.000     0.000     0.000     0.000        1   ActionController::Base#_protected_ivars
  0.02      0.000     0.000     0.000     0.000        1   Arel::Collectors::SQLString#compile
  0.02      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#pop_tags
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#_checkin_callbacks
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session::Options#values_at
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::ChainedCookieJars#signed_or_encrypted
  0.02      0.019     0.000     0.000     0.019        1   <Module::Benchmark>#ms
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::SessionObject#loaded_session?
  0.02      0.000     0.000     0.000     0.000        1   Digest::Base#finish
  0.02      0.000     0.000     0.000     0.000        2   ActionController::RequestForgeryProtection#protect_against_forgery?
  0.02      0.000     0.000     0.000     0.000        4   ThreadSafe::NonConcurrentCacheBackend#clear
  0.02      0.000     0.000     0.000     0.000        1   Fixnum#to_f
  0.02      0.000     0.000     0.000     0.000        1   Array#zip
  0.02      0.000     0.000     0.000     0.000        1   Hash#values
  0.02      0.000     0.000     0.000     0.000        2  *ActionDispatch::Session::StaleSessionCheck#stale_session_check!
  0.02      0.000     0.000     0.000     0.000        1   ActionView::PartialRenderer#initialize
  0.02      0.000     0.000     0.000     0.000        1   Enumerator#each
  0.02      0.000     0.000     0.000     0.000        1   Rack::Test::Session#retry_with_digest_auth?
  0.02      0.000     0.000     0.000     0.000        1   <Class::ActionController::Parameters>#permit_all_parameters
  0.02      0.000     0.000     0.000     0.000        1   Rack::Request#content_length
  0.02      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#enable_query_cache!
  0.02      0.000     0.000     0.000     0.000        1   SQLite3::Database#transaction
  0.02      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#form_data?
  0.01      0.000     0.000     0.000     0.000        2   ActiveSupport::TestCase#use_transactional_fixtures
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionHandling#connection_id=
  0.01      0.000     0.000     0.000     0.000        1   Enumerable#all?
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#load_for_read!
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Cache::Response#last_modified?
  0.01      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::CallbackChain#compile
  0.01      0.000     0.000     0.000     0.000        3   <Class::Proc>#new
  0.01      0.000     0.000     0.000     0.000        1   Digest::Base#initialize_copy
  0.01      0.000     0.000     0.000     0.000        2   ActiveRecord::Inheritance::ClassMethods#finder_needs_type_condition?
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#disable_query_cache!
  0.01      0.000     0.000     0.000     0.000        1   String#squeeze!
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#content_type=
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::Collector#json
  0.01      0.000     0.000     0.000     0.000        5   Hash#blank?
  0.01      0.000     0.000     0.000     0.000        1   Kernel#!~
  0.01      0.000     0.000     0.000     0.000        1   #<Class:0x007fb0cbb06340>#name
  0.01      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#forced_session_update?
  0.01      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::ID#force_options?
  0.01      0.000     0.000     0.000     0.000        1   Digest::Class#initialize
  0.01      0.000     0.000     0.000     0.000        1   Rack::Request#path_info=
  0.01      0.000     0.000     0.000     0.000        3   String#valid_encoding?
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#check_path_parameters!
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#verified_request?
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Route#matches?
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#without_prepared_statement?
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies::ClassCache#get
  0.01      0.000     0.000     0.000     0.000        1   Enumerable#any?
  0.01      0.000     0.000     0.000     0.000        1   Array#flatten!
  0.01      0.000     0.000     0.000     0.000        1   Rack::ETag#etag_status?
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Headers#[]
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset!
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#_renderers
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_include_layout?
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#clear_tags!
  0.01      0.031     0.000     0.000     0.031        1   ActionDispatch::Integration::RequestHelpers#get
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#_teardown_callbacks
  0.01      0.000     0.000     0.000     0.000        2   Fixnum#>
  0.01      0.000     0.000     0.000     0.000        1   ActionView::ViewPaths#formats=
  0.01      0.000     0.000     0.000     0.000        1   Hash#empty?
  0.01      0.000     0.000     0.000     0.000        6   Fixnum#-
  0.01      0.000     0.000     0.000     0.000        1   NilClass#to_a
  0.01      0.000     0.000     0.000     0.000        1   MonitorMixin::ConditionVariable#signal
  0.01      0.000     0.000     0.000     0.000        1   Arel::Table#[]
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::Transaction#initialize
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Runner#copy_session_variables!
  0.01      0.000     0.000     0.000     0.000        3   Kernel#instance_of?
  0.01      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::RouteSet::Dispatcher#dispatcher?
  0.01      0.000     0.000     0.000     0.000        1   BasicObject#instance_exec
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::ExplainRegistry#collect?
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::ExplainSubscriber#start
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionHandler#clear_active_connections!
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#append_charset?
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::PerformanceTest#profile_options

* indicates recursively called methods
